exp_name,sample,accession,lane,organism
hepg2_mRNA_12,SRX24302069,SRR28736122,L003,Homo sapiens
hepg2_mRNA_12,SRX24302069,SRR28736120,L004,Homo sapiens
hepg2_mRNA_12,SRX24302069,SRR28736020,L001,Homo sapiens
hepg2_mRNA_12,SRX24302069,SRR28736124,L002,Homo sapiens
hepg2_mRNA_27,SRX24302079,SRR28736114,L001,Homo sapiens
hepg2_mRNA_27,SRX24302079,SRR28736111,L002,Homo sapiens
hepg2_mRNA_27,SRX24302079,SRR28736109,L003,Homo sapiens
hepg2_mRNA_27,SRX24302079,SRR28736107,L004,Homo sapiens
hepg2_mRNA_28,SRX24302088,SRR28736100,L003,Homo sapiens
hepg2_mRNA_28,SRX24302088,SRR28736098,L004,Homo sapiens
hepg2_mRNA_28,SRX24302088,SRR28736105,L001,Homo sapiens
hepg2_mRNA_28,SRX24302088,SRR28736103,L002,Homo sapiens
hepg2_mRNA_36,SRX24302111,SRR28736082,L001,Homo sapiens
hepg2_mRNA_36,SRX24302111,SRR28736080,L002,Homo sapiens
hepg2_mRNA_36,SRX24302111,SRR28736078,L003,Homo sapiens
hepg2_mRNA_36,SRX24302111,SRR28736076,L004,Homo sapiens
hepg2_mRNA_37,SRX24302119,SRR28736074,L001,Homo sapiens
hepg2_mRNA_37,SRX24302119,SRR28736071,L002,Homo sapiens
hepg2_mRNA_37,SRX24302119,SRR28736069,L003,Homo sapiens
hepg2_mRNA_37,SRX24302119,SRR28736067,L004,Homo sapiens
hepg2_mRNA_38,SRX24302128,SRR28736063,L002,Homo sapiens
hepg2_mRNA_38,SRX24302128,SRR28736059,L003,Homo sapiens
hepg2_mRNA_38,SRX24302128,SRR28736057,L004,Homo sapiens
hepg2_mRNA_38,SRX24302128,SRR28736065,L001,Homo sapiens
hepg2_mRNA_39,SRX24302138,SRR28736048,L004,Homo sapiens
hepg2_mRNA_39,SRX24302138,SRR28736053,L002,Homo sapiens
hepg2_mRNA_39,SRX24302138,SRR28736055,L001,Homo sapiens
hepg2_mRNA_39,SRX24302138,SRR28736051,L003,Homo sapiens
hepg2_mRNA_10,SRX24302155,SRR28736031,L004,Homo sapiens
hepg2_mRNA_10,SRX24302155,SRR28736033,L003,Homo sapiens
hepg2_mRNA_10,SRX24302155,SRR28736035,L002,Homo sapiens
hepg2_mRNA_10,SRX24302155,SRR28736037,L001,Homo sapiens
hepg2_mRNA_11,SRX24302164,SRR28736026,L002,Homo sapiens
hepg2_mRNA_11,SRX24302164,SRR28736028,L001,Homo sapiens
hepg2_mRNA_11,SRX24302164,SRR28736022,L004,Homo sapiens
hepg2_mRNA_11,SRX24302164,SRR28736024,L003,Homo sapiens
