exp_name,sample,accession,lane,organism
KD8_seq2_p1_mRNA_95_S96,SRX15480319,SRR19426164,L001,Homo sapiens
KD8_seq2_p1_mRNA_95_S96,SRX15480319,SRR19426577,L004,Homo sapiens
KD8_seq2_p2_mRNA_47_S48,SRX15480323,SRR19426229,L002,Homo sapiens
KD8_seq2_p2_mRNA_47_S48,SRX15480323,SRR19426230,L001,Homo sapiens
KD8_seq2_p2_mRNA_47_S48,SRX15480323,SRR19426227,L004,Homo sapiens
KD8_seq2_p2_mRNA_47_S48,SRX15480323,SRR19426228,L003,Homo sapiens
KD8_seq1_p2_mRNA_50_S51,SRX15480328,SRR19426557,L002,Homo sapiens
KD8_seq1_p2_mRNA_50_S51,SRX15480328,SRR19426225,L004,Homo sapiens
KD8_seq1_p2_mRNA_50_S51,SRX15480328,SRR19426558,L001,Homo sapiens
KD8_seq1_p2_mRNA_50_S51,SRX15480328,SRR19426556,L003,Homo sapiens
KD8_seq2_p2_mRNA_50_S51,SRX15480329,SRR19426221,L003,Homo sapiens
KD8_seq2_p2_mRNA_50_S51,SRX15480329,SRR19426222,L002,Homo sapiens
KD8_seq2_p2_mRNA_50_S51,SRX15480329,SRR19426223,L001,Homo sapiens
KD8_seq2_p2_mRNA_50_S51,SRX15480329,SRR19426224,L004,Homo sapiens
KD8_seq1_p2_mRNA_51_S52,SRX15480342,SRR19426208,L001,Homo sapiens
KD8_seq1_p2_mRNA_51_S52,SRX15480342,SRR19426210,L002,Homo sapiens
KD8_seq1_p2_mRNA_51_S52,SRX15480342,SRR19426211,L004,Homo sapiens
KD8_seq1_p2_mRNA_51_S52,SRX15480342,SRR19426209,L003,Homo sapiens
KD8_seq2_p2_mRNA_51_S52,SRX15480346,SRR19426206,L003,Homo sapiens
KD8_seq2_p2_mRNA_51_S52,SRX15480346,SRR19426205,L001,Homo sapiens
KD8_seq2_p2_mRNA_51_S52,SRX15480346,SRR19426203,L004,Homo sapiens
KD8_seq2_p2_mRNA_51_S52,SRX15480346,SRR19426207,L002,Homo sapiens
KD8_seq2_p2_mRNA_54_S55,SRX15480352,SRR19426530,L004,Homo sapiens
KD8_seq2_p2_mRNA_54_S55,SRX15480352,SRR19426201,L003,Homo sapiens
KD8_seq2_p2_mRNA_54_S55,SRX15480352,SRR19426200,L002,Homo sapiens
KD8_seq2_p2_mRNA_54_S55,SRX15480352,SRR19426199,L001,Homo sapiens
KD8_seq1_p2_mRNA_55_S56,SRX15480364,SRR19426189,L004,Homo sapiens
KD8_seq1_p2_mRNA_55_S56,SRX15480364,SRR19426185,L001,Homo sapiens
KD8_seq1_p2_mRNA_55_S56,SRX15480364,SRR19426188,L003,Homo sapiens
KD8_seq1_p2_mRNA_55_S56,SRX15480364,SRR19426187,L002,Homo sapiens
KD8_seq2_p2_mRNA_55_S56,SRX15480369,SRR19426182,L002,Homo sapiens
KD8_seq2_p2_mRNA_55_S56,SRX15480369,SRR19426184,L001,Homo sapiens
KD8_seq2_p2_mRNA_55_S56,SRX15480369,SRR19426183,L003,Homo sapiens
KD8_seq2_p2_mRNA_55_S56,SRX15480369,SRR19426181,L004,Homo sapiens
KD8_seq1_p2_mRNA_48_S49,SRX15480384,SRR19426166,L004,Homo sapiens
KD8_seq1_p2_mRNA_48_S49,SRX15480384,SRR19426167,L001,Homo sapiens
KD8_seq1_p2_mRNA_48_S49,SRX15480384,SRR19426168,L002,Homo sapiens
KD8_seq1_p2_mRNA_48_S49,SRX15480384,SRR19426169,L003,Homo sapiens
KD8_seq2_p2_mRNA_48_S49,SRX15480388,SRR19426165,L004,Homo sapiens
KD8_seq2_p2_mRNA_48_S49,SRX15480388,SRR19426162,L002,Homo sapiens
KD8_seq2_p2_mRNA_48_S49,SRX15480388,SRR19426161,L001,Homo sapiens
KD8_seq2_p2_mRNA_48_S49,SRX15480388,SRR19426163,L003,Homo sapiens
KD8_seq1_p2_mRNA_2_S3,SRX15480407,SRR19426142,L003,Homo sapiens
KD8_seq1_p2_mRNA_2_S3,SRX15480407,SRR19426143,L002,Homo sapiens
KD8_seq1_p2_mRNA_2_S3,SRX15480407,SRR19426146,L004,Homo sapiens
KD8_seq1_p2_mRNA_2_S3,SRX15480407,SRR19426144,L001,Homo sapiens
KD8_seq1_p2_mRNA_36_S37,SRX15480429,SRR19426614,L001,Homo sapiens
KD8_seq1_p2_mRNA_36_S37,SRX15480429,SRR19426611,L004,Homo sapiens
KD8_seq1_p2_mRNA_36_S37,SRX15480429,SRR19426612,L002,Homo sapiens
KD8_seq1_p2_mRNA_36_S37,SRX15480429,SRR19426613,L003,Homo sapiens
KD8_seq2_p2_mRNA_36_S37,SRX15480433,SRR19426608,L003,Homo sapiens
KD8_seq2_p2_mRNA_36_S37,SRX15480433,SRR19426610,L004,Homo sapiens
KD8_seq2_p2_mRNA_36_S37,SRX15480433,SRR19426606,L002,Homo sapiens
KD8_seq2_p2_mRNA_36_S37,SRX15480433,SRR19426609,L001,Homo sapiens
KD8_seq2_p2_mRNA_42_S43,SRX15480444,SRR19426596,L004,Homo sapiens
KD8_seq2_p2_mRNA_42_S43,SRX15480444,SRR19426597,L002,Homo sapiens
KD8_seq2_p2_mRNA_42_S43,SRX15480444,SRR19426598,L003,Homo sapiens
KD8_seq2_p2_mRNA_42_S43,SRX15480444,SRR19426599,L001,Homo sapiens
KD8_seq1_p2_mRNA_43_S44,SRX15480457,SRR19426583,L003,Homo sapiens
KD8_seq1_p2_mRNA_43_S44,SRX15480457,SRR19426586,L004,Homo sapiens
KD8_seq1_p2_mRNA_43_S44,SRX15480457,SRR19426585,L001,Homo sapiens
KD8_seq1_p2_mRNA_43_S44,SRX15480457,SRR19426584,L002,Homo sapiens
KD8_seq2_p2_mRNA_43_S44,SRX15480461,SRR19426578,L004,Homo sapiens
KD8_seq2_p2_mRNA_43_S44,SRX15480461,SRR19426579,L001,Homo sapiens
KD8_seq2_p2_mRNA_43_S44,SRX15480461,SRR19426580,L003,Homo sapiens
KD8_seq2_p2_mRNA_43_S44,SRX15480461,SRR19426582,L002,Homo sapiens
KD8_seq1_p2_mRNA_49_S50,SRX15480468,SRR19426572,L002,Homo sapiens
KD8_seq1_p2_mRNA_49_S50,SRX15480468,SRR19426574,L001,Homo sapiens
KD8_seq1_p2_mRNA_49_S50,SRX15480468,SRR19426575,L004,Homo sapiens
KD8_seq1_p2_mRNA_49_S50,SRX15480468,SRR19426573,L003,Homo sapiens
KD8_seq2_p2_mRNA_49_S50,SRX15480472,SRR19426570,L003,Homo sapiens
KD8_seq2_p2_mRNA_49_S50,SRX15480472,SRR19426571,L001,Homo sapiens
KD8_seq2_p2_mRNA_49_S50,SRX15480472,SRR19426569,L002,Homo sapiens
KD8_seq2_p2_mRNA_49_S50,SRX15480472,SRR19426568,L004,Homo sapiens
KD8_seq1_p2_mRNA_53_S54,SRX15480491,SRR19426549,L001,Homo sapiens
KD8_seq1_p2_mRNA_53_S54,SRX15480491,SRR19426550,L002,Homo sapiens
KD8_seq1_p2_mRNA_53_S54,SRX15480491,SRR19426551,L003,Homo sapiens
KD8_seq1_p2_mRNA_53_S54,SRX15480491,SRR19426552,L004,Homo sapiens
KD8_seq2_p2_mRNA_53_S54,SRX15480495,SRR19426548,L003,Homo sapiens
KD8_seq2_p2_mRNA_53_S54,SRX15480495,SRR19426546,L002,Homo sapiens
KD8_seq2_p2_mRNA_53_S54,SRX15480495,SRR19426545,L001,Homo sapiens
KD8_seq2_p2_mRNA_53_S54,SRX15480495,SRR19426544,L004,Homo sapiens
KD8_seq1_p2_mRNA_54_S55,SRX15480509,SRR19426534,L001,Homo sapiens
KD8_seq1_p2_mRNA_54_S55,SRX15480509,SRR19426531,L004,Homo sapiens
KD8_seq1_p2_mRNA_54_S55,SRX15480509,SRR19426532,L002,Homo sapiens
KD8_seq1_p2_mRNA_54_S55,SRX15480509,SRR19426533,L003,Homo sapiens
KD8_seq1_p2_mRNA_56_S57,SRX15480520,SRR19426521,L003,Homo sapiens
KD8_seq1_p2_mRNA_56_S57,SRX15480520,SRR19426523,L004,Homo sapiens
KD8_seq1_p2_mRNA_56_S57,SRX15480520,SRR19426520,L002,Homo sapiens
KD8_seq1_p2_mRNA_56_S57,SRX15480520,SRR19426522,L001,Homo sapiens
KD8_seq1_p2_mRNA_5_S6,SRX15480539,SRR19426503,L002,Homo sapiens
KD8_seq1_p2_mRNA_5_S6,SRX15480539,SRR19426502,L003,Homo sapiens
KD8_seq1_p2_mRNA_5_S6,SRX15480539,SRR19426504,L001,Homo sapiens
KD8_seq1_p2_mRNA_5_S6,SRX15480539,SRR19426500,L004,Homo sapiens
KD8_seq2_p2_mRNA_5_S6,SRX15480544,SRR19426498,L001,Homo sapiens
KD8_seq2_p2_mRNA_5_S6,SRX15480544,SRR19426499,L004,Homo sapiens
KD8_seq2_p2_mRNA_5_S6,SRX15480544,SRR19426497,L003,Homo sapiens
KD8_seq2_p2_mRNA_5_S6,SRX15480544,SRR19426496,L002,Homo sapiens
KD8_seq1_p2_mRNA_9_S10,SRX15480563,SRR19426479,L003,Homo sapiens
KD8_seq1_p2_mRNA_9_S10,SRX15480563,SRR19426480,L004,Homo sapiens
KD8_seq1_p2_mRNA_9_S10,SRX15480563,SRR19426477,L001,Homo sapiens
KD8_seq1_p2_mRNA_9_S10,SRX15480563,SRR19426478,L002,Homo sapiens
KD8_seq2_p2_mRNA_9_S10,SRX15480567,SRR19426476,L001,Homo sapiens
KD8_seq2_p2_mRNA_9_S10,SRX15480567,SRR19426475,L002,Homo sapiens
KD8_seq2_p2_mRNA_9_S10,SRX15480567,SRR19426474,L003,Homo sapiens
KD8_seq2_p2_mRNA_9_S10,SRX15480567,SRR19426473,L004,Homo sapiens
KD8_seq1_p2_mRNA_14_S15,SRX15480580,SRR19426460,L002,Homo sapiens
KD8_seq1_p2_mRNA_14_S15,SRX15480580,SRR19426461,L003,Homo sapiens
KD8_seq1_p2_mRNA_14_S15,SRX15480580,SRR19426462,L001,Homo sapiens
KD8_seq1_p2_mRNA_14_S15,SRX15480580,SRR19426463,L004,Homo sapiens
KD8_seq2_p2_mRNA_14_S15,SRX15480584,SRR19426458,L003,Homo sapiens
KD8_seq2_p2_mRNA_14_S15,SRX15480584,SRR19426459,L001,Homo sapiens
KD8_seq2_p2_mRNA_14_S15,SRX15480584,SRR19426457,L002,Homo sapiens
KD8_seq2_p2_mRNA_14_S15,SRX15480584,SRR19426456,L004,Homo sapiens
KD8_seq1_p2_mRNA_17_S18,SRX15480608,SRR19426431,L003,Homo sapiens
KD8_seq1_p2_mRNA_17_S18,SRX15480608,SRR19426432,L002,Homo sapiens
KD8_seq1_p2_mRNA_17_S18,SRX15480608,SRR19426433,L001,Homo sapiens
KD8_seq1_p2_mRNA_17_S18,SRX15480608,SRR19426435,L004,Homo sapiens
KD8_seq2_p2_mRNA_17_S18,SRX15480613,SRR19426427,L004,Homo sapiens
KD8_seq2_p2_mRNA_17_S18,SRX15480613,SRR19426428,L003,Homo sapiens
KD8_seq2_p2_mRNA_17_S18,SRX15480613,SRR19426429,L002,Homo sapiens
KD8_seq2_p2_mRNA_17_S18,SRX15480613,SRR19426430,L001,Homo sapiens
KD8_seq1_p2_mRNA_25_S26,SRX15480630,SRR19426408,L002,Homo sapiens
KD8_seq1_p2_mRNA_25_S26,SRX15480630,SRR19426411,L003,Homo sapiens
KD8_seq1_p2_mRNA_25_S26,SRX15480630,SRR19426412,L001,Homo sapiens
KD8_seq1_p2_mRNA_25_S26,SRX15480630,SRR19426413,L004,Homo sapiens
KD8_seq2_p2_mRNA_25_S26,SRX15480636,SRR19426404,L004,Homo sapiens
KD8_seq2_p2_mRNA_25_S26,SRX15480636,SRR19426406,L003,Homo sapiens
KD8_seq2_p2_mRNA_25_S26,SRX15480636,SRR19426407,L001,Homo sapiens
KD8_seq2_p2_mRNA_25_S26,SRX15480636,SRR19426405,L002,Homo sapiens
KD8_seq1_p3_mRNA_23_S24,SRX15540591,SRR19488099,L004,Homo sapiens
KD8_seq1_p3_mRNA_23_S24,SRX15540591,SRR19488247,L003,Homo sapiens
KD8_seq1_p3_mRNA_23_S24,SRX15540591,SRR19488028,L002,Homo sapiens
KD8_seq1_p3_mRNA_23_S24,SRX15540591,SRR19488383,L001,Homo sapiens
KD8_seq1_p3_mRNA_29_S30,SRX15540593,SRR19488097,L001,Homo sapiens
KD8_seq1_p3_mRNA_29_S30,SRX15540593,SRR19488316,L004,Homo sapiens
KD8_seq1_p3_mRNA_29_S30,SRX15540593,SRR19488305,L002,Homo sapiens
KD8_seq1_p3_mRNA_29_S30,SRX15540593,SRR19488472,L003,Homo sapiens
KD8_seq2_p3_mRNA_29_S30,SRX15540594,SRR19488096,L004,Homo sapiens
KD8_seq2_p3_mRNA_29_S30,SRX15540594,SRR19488095,L001,Homo sapiens
KD8_seq2_p3_mRNA_29_S30,SRX15540594,SRR19488094,L003,Homo sapiens
KD8_seq2_p3_mRNA_29_S30,SRX15540594,SRR19488093,L002,Homo sapiens
KD8_seq1_p3_mRNA_30_S31,SRX15540607,SRR19488082,L001,Homo sapiens
KD8_seq1_p3_mRNA_30_S31,SRX15540607,SRR19488081,L002,Homo sapiens
KD8_seq1_p3_mRNA_30_S31,SRX15540607,SRR19488080,L003,Homo sapiens
KD8_seq1_p3_mRNA_30_S31,SRX15540607,SRR19488083,L004,Homo sapiens
KD8_seq2_p3_mRNA_30_S31,SRX15540611,SRR19488077,L002,Homo sapiens
KD8_seq2_p3_mRNA_30_S31,SRX15540611,SRR19488468,L001,Homo sapiens
KD8_seq2_p3_mRNA_30_S31,SRX15540611,SRR19488079,L004,Homo sapiens
KD8_seq2_p3_mRNA_30_S31,SRX15540611,SRR19488078,L003,Homo sapiens
KD8_seq2_p3_mRNA_31_S32,SRX15540619,SRR19488071,L004,Homo sapiens
KD8_seq2_p3_mRNA_31_S32,SRX15540619,SRR19488069,L003,Homo sapiens
KD8_seq2_p3_mRNA_31_S32,SRX15540619,SRR19488070,L002,Homo sapiens
KD8_seq2_p3_mRNA_31_S32,SRX15540619,SRR19488068,L001,Homo sapiens
KD8_seq1_p3_mRNA_31_S32,SRX15540623,SRR19488065,L003,Homo sapiens
KD8_seq1_p3_mRNA_31_S32,SRX15540623,SRR19488459,L002,Homo sapiens
KD8_seq1_p3_mRNA_31_S32,SRX15540623,SRR19488066,L001,Homo sapiens
KD8_seq1_p3_mRNA_31_S32,SRX15540623,SRR19488067,L004,Homo sapiens
KD8_seq1_p3_mRNA_33_S34,SRX15540636,SRR19488054,L003,Homo sapiens
KD8_seq1_p3_mRNA_33_S34,SRX15540636,SRR19488418,L004,Homo sapiens
KD8_seq1_p3_mRNA_33_S34,SRX15540636,SRR19488053,L002,Homo sapiens
KD8_seq1_p3_mRNA_33_S34,SRX15540636,SRR19488419,L001,Homo sapiens
KD8_seq1_p3_mRNA_43_S44,SRX15540641,SRR19488046,L003,Homo sapiens
KD8_seq1_p3_mRNA_43_S44,SRX15540641,SRR19488047,L002,Homo sapiens
KD8_seq1_p3_mRNA_43_S44,SRX15540641,SRR19488048,L001,Homo sapiens
KD8_seq1_p3_mRNA_43_S44,SRX15540641,SRR19488049,L004,Homo sapiens
KD8_seq2_p3_mRNA_44_S45,SRX15540645,SRR19488345,L002,Homo sapiens
KD8_seq2_p3_mRNA_44_S45,SRX15540645,SRR19488346,L004,Homo sapiens
KD8_seq2_p3_mRNA_44_S45,SRX15540645,SRR19488045,L001,Homo sapiens
KD8_seq2_p3_mRNA_44_S45,SRX15540645,SRR19488344,L003,Homo sapiens
KD8_seq2_p3_mRNA_43_S44,SRX15540646,SRR19488044,L004,Homo sapiens
KD8_seq2_p3_mRNA_43_S44,SRX15540646,SRR19488043,L002,Homo sapiens
KD8_seq2_p3_mRNA_43_S44,SRX15540646,SRR19488255,L003,Homo sapiens
KD8_seq2_p3_mRNA_43_S44,SRX15540646,SRR19488042,L001,Homo sapiens
KD8_seq1_p3_mRNA_25_S26,SRX15540650,SRR19488837,L001,Homo sapiens
KD8_seq1_p3_mRNA_25_S26,SRX15540650,SRR19488338,L002,Homo sapiens
KD8_seq1_p3_mRNA_25_S26,SRX15540650,SRR19488348,L003,Homo sapiens
KD8_seq1_p3_mRNA_25_S26,SRX15540650,SRR19488040,L004,Homo sapiens
KD8_seq1_p3_mRNA_44_S45,SRX15540660,SRR19488349,L002,Homo sapiens
KD8_seq1_p3_mRNA_44_S45,SRX15540660,SRR19488029,L003,Homo sapiens
KD8_seq1_p3_mRNA_44_S45,SRX15540660,SRR19488347,L001,Homo sapiens
KD8_seq1_p3_mRNA_44_S45,SRX15540660,SRR19488030,L004,Homo sapiens
KD8_seq2_p3_mRNA_25_S26,SRX15540663,SRR19488802,L002,Homo sapiens
KD8_seq2_p3_mRNA_25_S26,SRX15540663,SRR19488813,L001,Homo sapiens
KD8_seq2_p3_mRNA_25_S26,SRX15540663,SRR19488027,L003,Homo sapiens
KD8_seq2_p3_mRNA_25_S26,SRX15540663,SRR19488826,L004,Homo sapiens
KD8_seq1_p3_mRNA_48_S49,SRX15540667,SRR19488021,L002,Homo sapiens
KD8_seq1_p3_mRNA_48_S49,SRX15540667,SRR19488023,L001,Homo sapiens
KD8_seq1_p3_mRNA_48_S49,SRX15540667,SRR19488022,L003,Homo sapiens
KD8_seq1_p3_mRNA_48_S49,SRX15540667,SRR19488020,L004,Homo sapiens
KD8_seq2_p3_mRNA_48_S49,SRX15540671,SRR19488018,L003,Homo sapiens
KD8_seq2_p3_mRNA_48_S49,SRX15540671,SRR19488019,L002,Homo sapiens
KD8_seq2_p3_mRNA_48_S49,SRX15540671,SRR19488016,L004,Homo sapiens
KD8_seq2_p3_mRNA_48_S49,SRX15540671,SRR19488017,L001,Homo sapiens
KD8_seq1_p3_mRNA_49_S50,SRX15540685,SRR19488786,L001,Homo sapiens
KD8_seq1_p3_mRNA_49_S50,SRX15540685,SRR19488005,L004,Homo sapiens
KD8_seq1_p3_mRNA_49_S50,SRX15540685,SRR19488787,L003,Homo sapiens
KD8_seq1_p3_mRNA_49_S50,SRX15540685,SRR19488791,L002,Homo sapiens
KD8_seq1_p3_mRNA_51_S52,SRX15540688,SRR19488002,L004,Homo sapiens
KD8_seq1_p3_mRNA_51_S52,SRX15540688,SRR19488000,L001,Homo sapiens
KD8_seq1_p3_mRNA_51_S52,SRX15540688,SRR19487999,L002,Homo sapiens
KD8_seq1_p3_mRNA_51_S52,SRX15540688,SRR19487998,L003,Homo sapiens
KD8_seq2_p3_mRNA_51_S52,SRX15540693,SRR19487996,L003,Homo sapiens
KD8_seq2_p3_mRNA_51_S52,SRX15540693,SRR19487997,L004,Homo sapiens
KD8_seq2_p3_mRNA_51_S52,SRX15540693,SRR19487995,L002,Homo sapiens
KD8_seq2_p3_mRNA_51_S52,SRX15540693,SRR19487994,L001,Homo sapiens
KD8_seq1_p3_mRNA_52_S53,SRX15540703,SRR19487986,L003,Homo sapiens
KD8_seq1_p3_mRNA_52_S53,SRX15540703,SRR19487985,L001,Homo sapiens
KD8_seq1_p3_mRNA_52_S53,SRX15540703,SRR19487966,L004,Homo sapiens
KD8_seq1_p3_mRNA_52_S53,SRX15540703,SRR19487987,L002,Homo sapiens
KD8_seq2_p3_mRNA_52_S53,SRX15540706,SRR19487984,L004,Homo sapiens
KD8_seq2_p3_mRNA_52_S53,SRX15540706,SRR19487982,L001,Homo sapiens
KD8_seq2_p3_mRNA_52_S53,SRX15540706,SRR19487981,L003,Homo sapiens
KD8_seq2_p3_mRNA_52_S53,SRX15540706,SRR19487980,L002,Homo sapiens
KD8_seq1_p3_mRNA_53_S54,SRX15540725,SRR19487965,L001,Homo sapiens
KD8_seq1_p3_mRNA_53_S54,SRX15540725,SRR19487964,L003,Homo sapiens
KD8_seq1_p3_mRNA_53_S54,SRX15540725,SRR19487963,L002,Homo sapiens
KD8_seq1_p3_mRNA_53_S54,SRX15540725,SRR19487944,L004,Homo sapiens
KD8_seq2_p3_mRNA_53_S54,SRX15540728,SRR19487962,L004,Homo sapiens
KD8_seq2_p3_mRNA_53_S54,SRX15540728,SRR19487961,L002,Homo sapiens
KD8_seq2_p3_mRNA_53_S54,SRX15540728,SRR19487959,L001,Homo sapiens
KD8_seq2_p3_mRNA_53_S54,SRX15540728,SRR19487960,L003,Homo sapiens
KD8_seq1_p3_mRNA_26_S27,SRX15540733,SRR19487957,L004,Homo sapiens
KD8_seq1_p3_mRNA_26_S27,SRX15540733,SRR19488760,L001,Homo sapiens
KD8_seq1_p3_mRNA_26_S27,SRX15540733,SRR19488742,L002,Homo sapiens
KD8_seq1_p3_mRNA_26_S27,SRX15540733,SRR19488749,L003,Homo sapiens
KD8_seq1_p3_mRNA_54_S55,SRX15540741,SRR19487949,L001,Homo sapiens
KD8_seq1_p3_mRNA_54_S55,SRX15540741,SRR19487948,L003,Homo sapiens
KD8_seq1_p3_mRNA_54_S55,SRX15540741,SRR19487947,L002,Homo sapiens
KD8_seq1_p3_mRNA_54_S55,SRX15540741,SRR19488759,L004,Homo sapiens
KD8_seq2_p3_mRNA_54_S55,SRX15540747,SRR19487940,L004,Homo sapiens
KD8_seq2_p3_mRNA_54_S55,SRX15540747,SRR19487941,L001,Homo sapiens
KD8_seq2_p3_mRNA_54_S55,SRX15540747,SRR19487942,L003,Homo sapiens
KD8_seq2_p3_mRNA_54_S55,SRX15540747,SRR19487943,L002,Homo sapiens
KD8_seq1_p3_mRNA_55_S56,SRX15540756,SRR19488763,L002,Homo sapiens
KD8_seq1_p3_mRNA_55_S56,SRX15540756,SRR19487933,L003,Homo sapiens
KD8_seq1_p3_mRNA_55_S56,SRX15540756,SRR19488762,L001,Homo sapiens
KD8_seq1_p3_mRNA_55_S56,SRX15540756,SRR19487934,L004,Homo sapiens
KD8_seq2_p3_mRNA_26_S27,SRX15540763,SRR19487927,L002,Homo sapiens
KD8_seq2_p3_mRNA_26_S27,SRX15540763,SRR19488239,L001,Homo sapiens
KD8_seq2_p3_mRNA_26_S27,SRX15540763,SRR19488224,L003,Homo sapiens
KD8_seq2_p3_mRNA_26_S27,SRX15540763,SRR19487918,L004,Homo sapiens
KD8_seq1_p3_mRNA_57_S58,SRX15540769,SRR19487921,L001,Homo sapiens
KD8_seq1_p3_mRNA_57_S58,SRX15540769,SRR19487920,L002,Homo sapiens
KD8_seq1_p3_mRNA_57_S58,SRX15540769,SRR19487919,L003,Homo sapiens
KD8_seq1_p3_mRNA_57_S58,SRX15540769,SRR19487914,L004,Homo sapiens
KD8_seq1_p3_mRNA_56_S57,SRX15540773,SRR19487917,L001,Homo sapiens
KD8_seq1_p3_mRNA_56_S57,SRX15540773,SRR19487916,L003,Homo sapiens
KD8_seq1_p3_mRNA_56_S57,SRX15540773,SRR19487915,L002,Homo sapiens
KD8_seq1_p3_mRNA_56_S57,SRX15540773,SRR19488750,L004,Homo sapiens
KD8_seq2_p3_mRNA_57_S58,SRX15540777,SRR19487909,L004,Homo sapiens
KD8_seq2_p3_mRNA_57_S58,SRX15540777,SRR19487913,L003,Homo sapiens
KD8_seq2_p3_mRNA_57_S58,SRX15540777,SRR19488222,L001,Homo sapiens
KD8_seq2_p3_mRNA_57_S58,SRX15540777,SRR19488223,L002,Homo sapiens
KD8_seq2_p3_mRNA_56_S57,SRX15540778,SRR19487912,L004,Homo sapiens
KD8_seq2_p3_mRNA_56_S57,SRX15540778,SRR19487911,L002,Homo sapiens
KD8_seq2_p3_mRNA_56_S57,SRX15540778,SRR19487910,L003,Homo sapiens
KD8_seq2_p3_mRNA_56_S57,SRX15540778,SRR19488740,L001,Homo sapiens
KD8_seq1_p3_mRNA_63_S64,SRX15540786,SRR19487904,L002,Homo sapiens
KD8_seq1_p3_mRNA_63_S64,SRX15540786,SRR19488712,L004,Homo sapiens
KD8_seq1_p3_mRNA_63_S64,SRX15540786,SRR19488714,L003,Homo sapiens
KD8_seq1_p3_mRNA_63_S64,SRX15540786,SRR19488713,L001,Homo sapiens
KD8_seq1_p3_mRNA_62_S63,SRX15540791,SRR19487896,L004,Homo sapiens
KD8_seq1_p3_mRNA_62_S63,SRX15540791,SRR19487897,L003,Homo sapiens
KD8_seq1_p3_mRNA_62_S63,SRX15540791,SRR19487898,L002,Homo sapiens
KD8_seq1_p3_mRNA_62_S63,SRX15540791,SRR19487899,L001,Homo sapiens
KD8_seq2_p3_mRNA_62_S63,SRX15540795,SRR19487892,L001,Homo sapiens
KD8_seq2_p3_mRNA_62_S63,SRX15540795,SRR19487893,L002,Homo sapiens
KD8_seq2_p3_mRNA_62_S63,SRX15540795,SRR19487895,L003,Homo sapiens
KD8_seq2_p3_mRNA_62_S63,SRX15540795,SRR19487891,L004,Homo sapiens
KD8_seq2_p3_mRNA_61_S62,SRX15540800,SRR19488717,L004,Homo sapiens
KD8_seq2_p3_mRNA_61_S62,SRX15540800,SRR19487889,L003,Homo sapiens
KD8_seq2_p3_mRNA_61_S62,SRX15540800,SRR19487890,L001,Homo sapiens
KD8_seq2_p3_mRNA_61_S62,SRX15540800,SRR19488719,L002,Homo sapiens
KD8_seq1_p3_mRNA_70_S71,SRX15540810,SRR19487880,L004,Homo sapiens
KD8_seq1_p3_mRNA_70_S71,SRX15540810,SRR19487879,L001,Homo sapiens
KD8_seq1_p3_mRNA_70_S71,SRX15540810,SRR19487878,L003,Homo sapiens
KD8_seq1_p3_mRNA_70_S71,SRX15540810,SRR19487877,L002,Homo sapiens
KD8_seq1_p3_mRNA_69_S70,SRX15540814,SRR19487876,L001,Homo sapiens
KD8_seq1_p3_mRNA_69_S70,SRX15540814,SRR19487875,L002,Homo sapiens
KD8_seq1_p3_mRNA_69_S70,SRX15540814,SRR19487874,L003,Homo sapiens
KD8_seq1_p3_mRNA_69_S70,SRX15540814,SRR19488519,L004,Homo sapiens
KD8_seq2_p3_mRNA_70_S71,SRX15540818,SRR19488635,L003,Homo sapiens
KD8_seq2_p3_mRNA_70_S71,SRX15540818,SRR19488637,L004,Homo sapiens
KD8_seq2_p3_mRNA_70_S71,SRX15540818,SRR19488636,L002,Homo sapiens
KD8_seq2_p3_mRNA_70_S71,SRX15540818,SRR19487872,L001,Homo sapiens
KD8_seq1_p3_mRNA_71_S72,SRX15540827,SRR19488643,L001,Homo sapiens
KD8_seq1_p3_mRNA_71_S72,SRX15540827,SRR19487861,L002,Homo sapiens
KD8_seq1_p3_mRNA_71_S72,SRX15540827,SRR19488642,L004,Homo sapiens
KD8_seq1_p3_mRNA_71_S72,SRX15540827,SRR19487863,L003,Homo sapiens
KD8_seq1_p3_mRNA_74_S75,SRX15540834,SRR19487856,L004,Homo sapiens
KD8_seq1_p3_mRNA_74_S75,SRX15540834,SRR19487855,L002,Homo sapiens
KD8_seq1_p3_mRNA_74_S75,SRX15540834,SRR19487854,L003,Homo sapiens
KD8_seq1_p3_mRNA_74_S75,SRX15540834,SRR19487852,L001,Homo sapiens
KD8_seq1_p3_mRNA_28_S29,SRX15540837,SRR19488152,L003,Homo sapiens
KD8_seq1_p3_mRNA_28_S29,SRX15540837,SRR19487846,L001,Homo sapiens
KD8_seq1_p3_mRNA_28_S29,SRX15540837,SRR19487853,L002,Homo sapiens
KD8_seq1_p3_mRNA_28_S29,SRX15540837,SRR19488144,L004,Homo sapiens
KD8_seq2_p3_mRNA_74_S75,SRX15540839,SRR19487849,L003,Homo sapiens
KD8_seq2_p3_mRNA_74_S75,SRX15540839,SRR19487851,L004,Homo sapiens
KD8_seq2_p3_mRNA_74_S75,SRX15540839,SRR19487850,L001,Homo sapiens
KD8_seq2_p3_mRNA_74_S75,SRX15540839,SRR19487848,L002,Homo sapiens
KD8_seq1_p3_mRNA_81_S82,SRX15540848,SRR19488329,L002,Homo sapiens
